nfInstanceId,malicious,verdict,timestamp
cbac84a4-1c80-499e-a993-71fb31573dd3,0,OK,1749812721
71fb80bb-5521-4ce0-a1e5-2bfb2ca174de,1,CRITICAL,1749812721
6c59266a-3748-44e6-bb5f-ba595db038ec,0,OK,1749812721
947afe82-77a6-469c-b921-5a7ba6647e9d,0,OK,1749812721
3478c7ed-6c15-4efe-8410-b143554c617a,0,OK,1749812721
68efc844-818a-4c0e-aa13-a36e5e3f5e84,0,OK,1749812721
1eb8305a-c7ae-4666-b146-d232ef654051,0,OK,1749812721
dfb787b2-5d36-4c0e-b742-d3a339a6058e,0,OK,1749812721
360851ec-526b-4a86-9204-79f0d2deda8b,0,OK,1749812721
9471c891-3f1e-4371-afd5-a0a2551fab82,1,CRITICAL,1749812721
2a44e547-a7f4-4b4d-a7e7-5b2e030ba848,1,CRITICAL,1749812721
77c3d74f-471f-47f3-b888-9c0a329b6542,0,OK,1749812721
fae2e8c0-fbcd-4ef5-9e58-ee521972f9e3,0,OK,1749812721
b29b80e7-47f4-44d2-8725-a17ff2f84539,1,CRITICAL,1749812721
28e01e71-e282-40bf-ad52-60d9489159e9,0,OK,1749812721
67e61752-7606-45e1-b5b3-81fdbe0a5cf5,0,OK,1749812721
5ee8557b-d365-422a-8568-027685b0d969,0,OK,1749812721
c284434e-54f0-4447-a140-cc3c1dd8e3da,0,OK,1749812721
07522180-e236-4e34-922b-073f26bb6da2,0,OK,1749812721
589b38ae-9a0f-47ce-83b7-12e24a311c3c,0,OK,1749812721
941a727d-960d-4f9d-a05a-eb46dc2b4e45,0,OK,1749812721
f322f885-8ccc-4d75-a0e6-c01da1201151,0,OK,1749812721
cb0e1c22-71ac-4749-9cc6-530476476e35,1,CRITICAL,1749812721
c7ad536b-2440-4fa8-8b73-562b9a7c7375,0,OK,1749812721
1daa42be-67a7-4672-a9c7-03107f89b091,0,OK,1749812721
4e81f58b-0ae3-421a-8398-375574768fe4,0,OK,1749812721
22937bd0-3238-465c-82ad-b425af7832df,0,OK,1749812721
75536bd4-492f-4078-a041-b40fdbfef3f6,0,OK,1749812721
ce4c576b-2cfe-454c-be33-2e086bd89138,0,OK,1749812721
db2dbede-9fcf-47c2-be28-14d5582fefda,0,OK,1749812721
a2a8bc43-48b5-4b9f-80b1-87edbc91b25d,0,OK,1749812721
3d61329f-8630-447c-9e9b-02953ed95e5b,0,OK,1749812721
27dcbe57-a510-48df-b7eb-34307599c016,1,CRITICAL,1749812721
0d040210-8177-434e-8f6e-6b18c5e8db94,1,CRITICAL,1749812721
94f7896a-2b72-4a84-9fa7-228a89e5c1ab,1,CRITICAL,1749812721
bec6c0bf-ea89-42e5-a337-3d5f6fe9014e,1,CRITICAL,1749812721
a8e821c4-097e-4e98-bc0c-6de419b75268,0,OK,1749812721
bc80f84a-08ef-41a9-9525-2a889e3f134f,0,OK,1749812721
d66c39c9-4c2a-4f4d-b663-a1c08a2baa85,1,CRITICAL,1749812721
c8739b12-5002-4ebf-9d45-43594839b458,0,OK,1749812721
4f0c251c-a581-4572-a1df-c8be02b3263e,1,CRITICAL,1749812721
bc64d5cb-999c-4a43-adbf-032bea5744df,0,OK,1749812721
3720dc2d-c746-465c-8ed7-359de8475e1e,1,CRITICAL,1749812721
266b6bfa-470e-4a6c-b74a-285b17f9b9b3,1,CRITICAL,1749812721
af49d6ae-dc4c-4040-8c1a-ac67cd15dc0d,0,OK,1749812721
9e15d23d-ef8a-4ff4-8045-7123b927f4bd,0,OK,1749812721
3559241d-8949-44be-826a-7f1373e46415,1,CRITICAL,1749812721
d67160d6-862c-4cd1-ae59-c4ed0a03ed5b,0,OK,1749812721
dc6deba0-b1eb-43e5-86b0-eb7f4c3a4c1f,0,OK,1749812721
3970b867-15ca-4897-88f2-472d040d24de,1,CRITICAL,1749812721
